FeatureIndex	FileName	MonoisotopicMass	AverageMass	MassCount	StartRetentionTime	EndRetentionTime	RetentionTimeDuration	ApexRetentionTime	SumIntensity	MaxIntensity	MinCharge	MaxCharge	ChargeCount	IsotopeCosineScore	ChargeIntensityCosineScore
1138	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11623.094861	11630.322169	8	3289.48	3353.8	64.3164	3308.03	2.77467e+08	5.10303e+07	10	18	9	0.972657	0.989616
1139	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	16621.172628	16631.533266	4	4030.13	4051.14	21.0095	4035.39	1.87151e+08	5.09567e+07	13	27	15	0.99345	0.969768
1140	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11720.009674	11727.312157	3	3287.66	3323.77	36.1124	3323.77	1.0405e+08	5.0788e+07	8	16	9	0.966398	0.909609
1141	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	16974.810727	16985.389975	7	4397.4	4419.16	21.7556	4413.86	2.82815e+08	5.07681e+07	12	29	18	0.990998	0.98109
1142	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13398.020846	13406.384621	4	5359.31	5434.17	74.8591	5375.84	1.26392e+08	5.0284e+07	9	24	15	0.96314	0.920804
1143	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	25754.487750	25770.620411	2	3136.57	3162.13	25.5626	3162.13	9.40697e+07	5.02816e+07	28	48	15	0.842937	0.678563
1144	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	3538.283638	3540.443681	2	1795.28	1806.07	10.7833	1795.28	9.96807e+07	5.02542e+07	3	7	5	0.94747	0.969485
1145	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	2734.497382	2736.188535	2	1592.73	1606.82	14.0846	1606.82	7.16099e+07	4.97472e+07	2	5	4	0.874209	0.935923
1146	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11609.061124	11616.274679	2	3308.03	3323.77	15.7373	3323.77	8.36843e+07	4.97174e+07	12	18	6	0.892474	0.977743
1147	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	14437.666285	14446.641432	2	3604.34	3620.81	16.4752	3620.81	9.75628e+07	4.96602e+07	14	24	10	0.970654	0.901256
1148	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	15520.387092	15530.111270	2	3910.54	3969.75	59.2106	3910.54	6.7902e+07	4.92294e+07	15	25	10	0.934302	0.911712
1149	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	63210.476359	63250.027726	2	3409.14	3461.66	52.5183	3461.66	6.69202e+07	4.90503e+07	56	99	27	0.854946	0.701091
1150	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10746.829668	10753.540081	2	1828.59	1861.18	32.591	1861.18	8.58372e+07	4.90214e+07	14	19	6	0.942557	0.977344
1151	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	2646.957891	2648.600162	2	1676.09	1712.88	36.7873	1676.09	7.17463e+07	4.85065e+07	2	5	4	0.873073	0.973429
1152	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	16975.800008	16986.379256	2	4053.74	4105.73	51.9918	4105.73	6.58068e+07	4.84611e+07	15	28	13	0.961821	0.93665
1153	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8667.178990	8672.562044	4	4192.59	4288.98	96.3853	4192.59	9.04413e+07	4.83968e+07	8	16	9	0.956297	0.979451
1154	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	14973.647064	14983.036546	3	3491.81	3502.05	10.2393	3499.15	1.29061e+08	4.83453e+07	13	29	14	0.988476	0.95577
1155	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7809.009673	7813.900833	4	3136.57	3162.13	25.5626	3157.56	1.59238e+08	4.82059e+07	6	13	7	0.960569	0.974863
1156	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13409.066578	13417.432598	7	5413.87	5480.68	66.8078	5453.2	2.47355e+08	4.81024e+07	9	24	15	0.993982	0.843984
1157	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5363.760603	5367.112666	11	623.622	761.107	137.485	679.969	7.77049e+07	4.72661e+07	5	10	6	0.99899	0.996916
1158	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	60029.425596	60067.013557	2	3422.45	3461.66	39.2112	3422.45	7.41736e+07	4.72162e+07	55	100	26	0.825312	0.709272
1159	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5174.791768	5178.025013	2	3806.91	3844.82	37.916	3806.91	8.96292e+07	4.71918e+07	5	8	4	0.859012	0.991138
1160	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	16762.115336	16772.564330	4	4536.76	4596.51	59.7498	4562.7	1.46506e+08	4.68966e+07	16	30	15	0.964292	0.961856
1161	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10920.888111	10927.703636	2	1853.21	1914.22	61.0078	1853.21	8.24601e+07	4.66828e+07	10	19	9	0.875455	0.913933
1162	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7479.774144	7484.444643	2	2106.42	2152.43	46.0076	2106.42	7.01517e+07	4.62227e+07	6	10	5	0.946218	0.976543
1163	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8381.046843	8386.266894	4	4348.39	4395.62	47.2333	4348.39	1.62989e+08	4.54123e+07	8	15	8	0.953446	0.971119
1164	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7607.999608	7612.758354	2	3888.51	3931.1	42.5851	3888.51	8.15113e+07	4.52201e+07	6	11	6	0.948964	0.968779
1165	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	47308.268842	47337.879978	2	3950.88	3974.09	23.207	3974.09	8.23969e+07	4.51914e+07	52	86	23	0.922911	0.552414
1166	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	16957.820056	16968.385302	6	4252.7	4340.19	87.4966	4252.7	2.00616e+08	4.51628e+07	13	30	17	0.991238	0.937725
1167	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10325.685477	10332.144904	2	1668.87	1682.01	13.1373	1682.01	6.47606e+07	4.51277e+07	13	18	6	0.922552	0.992013
1168	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	4543.510925	4546.381268	4	2108.86	2119.63	10.7651	2111.84	1.54088e+08	4.5042e+07	5	9	5	0.98653	0.970793
1169	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8051.701094	8056.722939	2	1331.7	1360.42	28.719	1360.42	5.78216e+07	4.4998e+07	9	13	5	0.868737	0.999567
1170	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	16775.096687	16785.545681	3	4070.79	4112.83	42.0433	4112.83	1.17131e+08	4.45922e+07	17	29	13	0.971256	0.894243
1171	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	2704.476533	2706.156565	3	1680.33	1721.95	41.6167	1680.33	9.49712e+07	4.45098e+07	2	5	4	0.838461	0.997621
1172	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10264.525266	10270.950593	3	4014.19	4040.1	25.9017	4016.8	1.02752e+08	4.39647e+07	8	17	10	0.983047	0.939139
1173	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11577.032962	11584.231037	2	3301.54	3329.16	27.6174	3301.54	7.82759e+07	4.35773e+07	12	18	7	0.948728	0.945346
1174	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	52219.962114	52252.653380	2	3445.38	3461.66	16.2873	3461.66	8.60085e+07	4.34974e+07	40	91	26	0.94327	0.618197
1175	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7605.391524	7610.150270	2	1239.51	1269	29.4878	1239.51	7.80782e+07	4.34119e+07	9	14	6	0.949436	0.965576
1176	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5062.690260	5065.870816	2	2903.91	2924.32	20.4117	2903.91	5.74616e+07	4.33927e+07	4	8	5	0.958774	0.943135
1177	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	54733.282992	54767.555662	2	4083.62	4131.5	47.8704	4083.62	6.82164e+07	4.33727e+07	48	95	28	0.897362	0.689246
1178	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	12734.786999	12742.763541	15	4536.76	4631.54	94.7828	4550.51	2.94347e+08	4.33654e+07	9	23	15	0.992909	0.982541
1179	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	32280.987634	32301.163493	2	3918.49	3961.98	43.4838	3961.98	5.3981e+07	4.29275e+07	34	58	18	0.815525	0.694918
1180	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	6620.413039	6624.502038	2	1838.2	1886.16	47.9518	1886.16	6.16219e+07	4.29255e+07	7	12	6	0.960963	0.969751
1181	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	12594.677261	12602.576379	2	3249.8	3260.39	10.5864	3249.8	7.24878e+07	4.29065e+07	13	22	10	0.963136	0.94589
1182	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	32986.538376	33007.139319	2	4035.39	4061.15	25.7606	4061.15	7.54776e+07	4.2901e+07	30	59	21	0.924444	0.783759
1183	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7987.176044	7992.170227	3	2197.66	2229.74	32.0809	2197.66	1.1873e+08	4.28117e+07	10	15	6	0.96607	0.955161
1184	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8006.015044	8011.014031	3	2951.8	2964.58	12.7817	2964.58	1.10485e+08	4.27949e+07	7	13	7	0.957014	0.983332
1185	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	9261.816358	9267.554061	3	3466.3	3515.14	48.8439	3466.3	9.86526e+07	4.26487e+07	7	16	10	0.987938	0.990285
1186	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	51283.437015	51315.496811	2	3461.66	3477.28	15.6129	3461.66	8.11379e+07	4.25896e+07	36	92	27	0.910938	0.73673
1187	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8014.728597	8019.727585	2	1202.55	1254.72	52.1743	1202.55	8.31458e+07	4.24444e+07	7	15	9	0.901049	0.89575
1188	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	16743.053619	16753.491298	13	4245.97	4543.36	297.382	4297.63	2.7733e+08	4.23198e+07	15	32	16	0.982096	0.988618
1189	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	52016.847150	52049.424295	2	4238.11	4259.03	20.9235	4259.03	7.04661e+07	4.22997e+07	46	87	29	0.912163	0.715466
1190	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11721.044270	11728.346754	2	3297.18	3319.88	22.7028	3319.88	8.15704e+07	4.22647e+07	8	17	10	0.922671	0.919766
1191	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	60757.607523	60795.609558	3	3392.29	3432.68	40.3872	3432.68	1.05897e+08	4.21697e+07	55	99	26	0.887871	0.68806
1192	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	33028.030110	33048.646717	2	3917.57	3944.78	27.2142	3944.78	7.85545e+07	4.21133e+07	26	61	21	0.8825	0.657243
1193	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	20810.782118	20823.797926	5	4030.13	4113.74	83.6149	4070.79	1.40802e+08	4.20731e+07	19	39	18	0.964738	0.91983
1194	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10833.073536	10839.834379	3	3414.69	3440.81	26.119	3437.49	1.02897e+08	4.1915e+07	8	19	11	0.983038	0.6941
1195	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	59937.094231	59974.528061	2	3404.44	3466.3	61.8577	3466.3	6.75988e+07	4.1513e+07	60	99	24	0.899236	0.718282
1196	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5482.655614	5486.071447	2	1369	1429.72	60.7181	1369	5.96979e+07	4.13863e+07	5	9	5	0.950991	0.888314
1197	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	12735.793460	12743.770003	3	4438.3	4461.19	22.8871	4454.37	1.06536e+08	4.11724e+07	10	25	13	0.99429	0.855515
1198	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	65999.449592	66040.738597	2	3308.03	3319.88	11.8522	3319.88	7.9346e+07	4.11467e+07	51	99	30	0.835665	0.65486
1199	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	48188.287366	48218.406549	2	3913.19	3962.89	49.7015	3913.19	6.15448e+07	4.11146e+07	44	86	26	0.939825	0.735315
1200	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10436.866436	10443.382595	2	3393.66	3407.1	13.44	3393.66	5.82704e+07	4.11002e+07	8	16	9	0.914535	0.971328
1201	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	50252.437844	50283.874032	2	3944.78	3980.81	36.0329	3944.78	7.55908e+07	4.09228e+07	51	87	23	0.885835	0.661198
1202	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11421.814628	11428.926835	3	2483.62	2506.17	22.551	2490.31	9.95626e+07	4.0659e+07	15	19	5	0.970181	0.970291
1203	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11578.047223	11585.245298	4	3294.58	3329.16	34.5787	3305.73	1.34178e+08	4.03705e+07	11	18	7	0.939707	0.697712
1204	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7589.986106	7594.733549	2	2500.81	2519.47	18.6653	2500.81	6.33284e+07	4.03573e+07	7	10	4	0.924834	0.915138
1205	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13339.062504	13347.387687	20	5274.73	5404.67	129.943	5359.31	3.92127e+08	4.02091e+07	9	26	16	0.996021	0.937703
1206	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	16974.713566	16985.292813	2	4113.74	4153.43	39.6871	4113.74	6.25351e+07	4.01469e+07	14	29	14	0.962351	0.552648
1207	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	16973.809315	16984.388563	4	4393.02	4415.61	22.5947	4413.86	1.25569e+08	4.01282e+07	12	27	14	0.984178	0.78015
1208	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	4882.701512	4885.764215	10	529.803	728.68	198.877	529.803	9.23227e+07	4.00994e+07	5	9	5	0.965975	0.978904
1209	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	9009.905037	9015.499024	13	4596.51	4701.69	105.179	4613.06	2.46202e+08	3.96084e+07	7	16	10	0.997399	0.97674
1210	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7476.013359	7480.683858	3	3008.51	3051.74	43.2354	3033.68	9.88702e+07	3.94335e+07	7	13	7	0.979941	0.941723
1211	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	31998.119269	32018.113699	2	4106.99	4153.43	46.4425	4106.99	5.43501e+07	3.94225e+07	26	58	18	0.925571	0.765865
1212	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	49321.682648	49352.574828	2	2044.56	2073.36	28.7951	2044.56	7.74752e+07	3.92558e+07	41	96	21	0.839844	0.653258
1213	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	9010.906282	9016.500270	4	4616.96	4675.47	58.5049	4616.96	8.69531e+07	3.9234e+07	7	16	10	0.948075	0.946743
1214	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	18497.646716	18509.211760	2	3287.66	3329.16	41.4979	3329.16	5.95115e+07	3.91112e+07	14	33	13	0.827488	0.88889
1215	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	2679.444059	2681.101814	3	1848.26	1895.89	47.6383	1848.26	9.0355e+07	3.9078e+07	2	5	4	0.860779	0.994994
1216	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13408.051484	13416.417504	3	5434.17	5458.43	24.2652	5440.97	9.57553e+07	3.9049e+07	9	20	12	0.989395	0.939073
1217	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5249.597488	5252.881074	2	1507.33	1524.81	17.4801	1507.33	7.22174e+07	3.87232e+07	6	10	5	0.83657	0.977039
1218	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	54695.362451	54729.607691	2	3491.81	3522.83	31.0175	3491.81	6.76128e+07	3.86129e+07	48	96	24	0.910907	0.727359
1219	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8926.473974	8932.017599	3	3407.1	3440.81	33.7086	3426.45	1.0596e+08	3.85975e+07	7	15	9	0.97116	0.976855
1220	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	6153.571619	6157.387362	2	3210.51	3260.39	49.8726	3210.51	5.49159e+07	3.83783e+07	7	11	5	0.839856	0.977619
1221	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10080.418346	10086.736760	3	2830.11	2861.25	31.1325	2830.11	8.88202e+07	3.83752e+07	9	19	9	0.970553	0.864514
1222	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	12991.922688	13000.054536	3	4368.22	4404.25	36.0286	4368.22	7.9481e+07	3.83154e+07	10	22	10	0.96781	0.989668
1223	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13173.952679	13182.186967	2	3217.4	3234.73	17.3236	3234.73	5.38655e+07	3.83054e+07	17	23	7	0.923808	0.968729
1224	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	15533.306603	15543.030781	7	4004.26	4053.74	49.4779	4035.39	2.11092e+08	3.81325e+07	13	26	14	0.987763	0.962239
1225	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	12733.766259	12741.742801	4	4568.65	4635.09	66.44	4568.65	8.16939e+07	3.72514e+07	11	23	12	0.993874	0.98729
1226	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7621.986380	7626.758905	3	3694.76	3712.42	17.6609	3712.42	8.99888e+07	3.70477e+07	6	12	7	0.965913	0.896494
1227	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	12992.895826	13001.027675	5	4357.24	4381.68	24.4376	4357.24	1.43587e+08	3.70475e+07	10	23	11	0.991451	0.92338
1228	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	15304.768596	15314.363937	2	5404.67	5417.02	12.3459	5404.67	5.04022e+07	3.69366e+07	11	25	14	0.943689	0.950033
1229	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8524.113624	8529.420018	5	4221.35	4286.93	65.5775	4221.35	1.72035e+08	3.68974e+07	7	17	10	0.947093	0.997726
1230	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	14376.698760	14385.637240	3	3634.64	3681.26	46.6166	3634.64	9.52071e+07	3.66023e+07	14	25	12	0.973458	0.980206
1231	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	41026.339014	41051.951419	2	3389.4	3440.81	51.4086	3389.4	6.74995e+07	3.63254e+07	34	73	25	0.876882	0.779475
1232	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	16975.766131	16986.345379	2	4402.41	4413.86	11.4518	4402.41	5.60299e+07	3.62363e+07	14	24	10	0.956294	0.951504
1233	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	29013.104765	29031.246607	3	3961.98	4008.69	46.7127	4008.69	9.46745e+07	3.61963e+07	29	55	20	0.954543	0.683623
1234	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	6483.950973	6487.960516	2	1914.22	1924.95	10.7235	1924.95	6.32929e+07	3.59733e+07	6	10	5	0.954896	0.96003
1235	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	36745.392947	36768.389950	2	2462.28	2477.14	14.8597	2462.28	5.55147e+07	3.59542e+07	37	70	15	0.86263	0.627575
1236	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	4897.674755	4900.737458	49	380.366	728.68	348.314	489.847	3.80387e+08	3.58656e+07	5	9	5	0.999138	0.998295
1237	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	48586.483685	48616.848456	2	4136.17	4159.61	23.4388	4136.17	6.1751e+07	3.58049e+07	42	91	25	0.862631	0.59681
1238	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	6676.423148	6680.625869	2	1611.67	1628.21	16.5362	1611.67	5.59333e+07	3.57939e+07	7	12	6	0.926216	0.894801
1239	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7506.027180	7510.724968	2	2487.63	2523.74	36.1112	2523.74	4.94772e+07	3.55968e+07	7	13	7	0.825702	0.831762
1240	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	16958.849672	16969.414918	5	4322.66	4344.09	21.4292	4344.09	1.62974e+08	3.5412e+07	12	33	18	0.989455	0.948851
1241	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	20815.078407	20828.094216	2	4093.48	4105.73	12.2515	4093.48	6.91514e+07	3.5377e+07	20	36	13	0.934831	0.741053
1242	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7194.545469	7199.061587	2	2106.42	2136.95	30.5323	2136.95	6.54429e+07	3.48469e+07	7	13	6	0.97185	0.730352
1243	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10093.445925	10099.764339	2	2805.18	2844.32	39.1414	2805.18	4.15996e+07	3.47466e+07	10	16	7	0.951341	0.83505
1244	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8748.697426	8754.135320	2	3694.76	3712.42	17.6609	3694.76	5.70829e+07	3.44224e+07	8	15	8	0.938702	0.971991
1245	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8275.442083	8280.593929	3	4143.11	4153.43	10.3196	4146.34	7.34982e+07	3.42222e+07	7	15	8	0.987298	0.993647
1246	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7622.985090	7627.757615	2	3830.47	3842.13	11.6677	3830.47	6.03388e+07	3.35019e+07	6	10	5	0.972667	0.893757
1247	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7608.945784	7613.704530	2	3891.68	3905.82	14.1405	3891.68	5.66928e+07	3.3301e+07	7	11	5	0.92307	0.98384
1248	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5366.921612	5370.273675	2	1811.79	1823	11.2091	1823	6.11434e+07	3.30237e+07	6	10	5	0.868729	0.980498
1249	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	20829.071283	20842.100485	2	3950.88	3962.89	12.0113	3962.89	5.73054e+07	3.28439e+07	22	35	13	0.947588	0.925846
1250	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11606.986776	11614.200331	2	3297.18	3342.4	45.2224	3342.4	5.84405e+07	3.27121e+07	9	18	8	0.944369	0.983257
1251	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	61699.967819	61738.527585	2	3384.72	3440.81	56.0822	3384.72	5.63195e+07	3.2584e+07	51	98	22	0.838087	0.618665
1252	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5845.106338	5848.730417	2	1472.86	1487.6	14.7399	1472.86	4.57934e+07	3.25597e+07	7	10	4	0.921124	0.983652
1253	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	50153.605542	50184.980210	2	3426.45	3484.57	58.1251	3426.45	5.46525e+07	3.25338e+07	38	90	26	0.841035	0.739819
1254	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	2703.973465	2705.653497	2	1697.57	1712.88	15.3075	1697.57	4.7925e+07	3.23932e+07	2	5	4	0.866668	0.97735
1255	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8235.278133	8240.407202	2	3469.5	3509.89	40.3899	3469.5	5.01885e+07	3.22327e+07	7	14	7	0.941827	0.827424
1256	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	32004.793731	32024.802137	2	4105.73	4153.43	47.6982	4105.73	5.13152e+07	3.1549e+07	28	50	14	0.897757	0.773603
1257	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	9730.417295	9736.527428	2	3432.68	3466.3	33.6153	3466.3	4.01052e+07	3.122e+07	10	17	7	0.958447	0.725869
1258	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5379.750599	5383.102662	8	642.409	790.404	147.995	767.25	7.76442e+07	3.05983e+07	5	10	6	0.99169	0.990826
1259	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13338.086069	13346.411252	8	5307.15	5423.13	115.985	5375.84	1.56405e+08	3.05e+07	9	24	16	0.993014	0.937455
1260	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	48070.535938	48100.586863	2	3055.15	3087.69	32.5433	3087.69	5.76088e+07	3.03071e+07	45	82	22	0.808993	0.677335
1261	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	4144.659427	4147.280222	2	2750.68	2792.05	41.3748	2792.05	5.93766e+07	3.02141e+07	4	7	4	0.911581	0.978399
1262	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	49118.637285	49149.311838	3	3493.98	3545.57	51.5903	3509.89	7.52358e+07	3.01848e+07	44	87	27	0.876087	0.747521
1263	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	12734.772410	12742.748953	6	4404.25	4445.41	41.1656	4433.68	1.42364e+08	3.00345e+07	9	22	13	0.994132	0.996855
1264	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	3672.639494	3674.902733	2	1703.48	1718.63	15.1412	1718.63	4.33217e+07	2.96312e+07	3	7	5	0.93829	0.986093
1265	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13397.063397	13405.427172	11	5083.86	5205.91	122.045	5141.91	1.68075e+08	2.95338e+07	9	23	15	0.994945	0.967528
1266	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	12661.779921	12669.729334	17	4737.86	4817.23	79.3768	4756.93	3.40832e+08	2.94324e+07	9	23	15	0.996452	0.997837
1267	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	44686.977794	44714.946070	2	4159.61	4206.46	46.8526	4159.61	4.63648e+07	2.92173e+07	40	85	28	0.813136	0.648909
1268	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	9250.004977	9255.740424	2	3180.2	3228.66	48.4562	3180.2	5.11127e+07	2.91083e+07	7	15	9	0.826684	0.963668
1269	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8381.049503	8386.269554	2	4459.4	4489.3	29.9036	4489.3	5.24056e+07	2.90364e+07	7	15	9	0.956519	0.962203
1270	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	16790.078118	16800.538424	4	4340.19	4395.62	55.4292	4370.09	8.9034e+07	2.88394e+07	18	29	11	0.976239	0.872489
1271	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	15117.891101	15127.370706	2	2909.05	2942.29	33.2427	2909.05	5.09872e+07	2.88259e+07	16	27	9	0.955894	0.924794
1272	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	41502.579736	41528.567866	2	3931.1	3974.09	42.9922	3931.1	5.06078e+07	2.86842e+07	37	62	14	0.85775	0.509392
1273	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11723.086765	11730.389248	2	3384.72	3395.3	10.5814	3384.72	5.2494e+07	2.86522e+07	12	19	8	0.978777	0.959686
1274	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	33517.718257	33538.707728	3	4693.77	4798.87	105.104	4693.77	7.76406e+07	2.84697e+07	23	59	27	0.974615	0.732546
1275	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13425.024845	13433.404734	3	5400.31	5413.87	13.5565	5413.87	7.33499e+07	2.83034e+07	9	26	13	0.981731	0.841305
1276	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	6897.158162	6901.503008	2	767.25	801.985	34.7348	801.985	2.92791e+07	2.81193e+07	7	12	6	0.942995	0.998073
1277	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	12769.768362	12777.770295	6	4568.65	4608.69	40.0397	4584.69	1.23175e+08	2.79814e+07	11	21	11	0.983037	0.97578
1278	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13424.034570	13432.414459	3	5409.04	5435.1	26.0581	5413.87	6.54035e+07	2.78448e+07	9	18	10	0.986331	0.997675
