FeatureIndex	FileName	MonoisotopicMass	AverageMass	MassCount	StartRetentionTime	EndRetentionTime	RetentionTimeDuration	ApexRetentionTime	SumIntensity	MaxIntensity	MinCharge	MaxCharge	ChargeCount	IsotopeCosineScore	ChargeIntensityCosineScore
151	20160406_L_VC_ColF18_Exp17_01.mzML	7701.891051	7706.704151	9	2758.07	2820.74	62.6658	2773.49	6.15223e+09	1.46007e+09	5	13	9	0.998685	0.983541
152	20160406_L_VC_ColF18_Exp17_01.mzML	29711.760019	29730.328033	4	3088.09	3171.94	83.8528	3088.09	4.2163e+09	1.45222e+09	22	54	30	0.973445	0.960127
153	20160406_L_VC_ColF18_Exp17_01.mzML	8889.610384	8895.137737	7	2883.32	2922.19	38.8721	2890.71	3.81293e+09	1.44292e+09	6	16	11	0.963232	0.947985
154	20160406_L_VC_ColF18_Exp17_01.mzML	10744.563787	10751.274200	7	5277.96	5331.94	53.9755	5285.3	6.63389e+09	1.43871e+09	7	17	11	0.952978	0.937802
155	20160406_L_VC_ColF18_Exp17_01.mzML	29708.208810	29726.776823	12	3083.52	3244.37	160.854	3124.79	1.05558e+10	1.43339e+09	24	54	31	0.971279	0.943221
156	20160406_L_VC_ColF18_Exp17_01.mzML	18150.290610	18161.648892	6	3124.79	3151.94	27.1542	3135.04	6.07858e+09	1.4302e+09	13	33	21	0.985518	0.907217
157	20160406_L_VC_ColF18_Exp17_01.mzML	15435.505436	15445.166084	19	5169.91	5234.29	64.3805	5188.72	1.41336e+10	1.41578e+09	9	26	18	0.9992	0.996826
158	20160406_L_VC_ColF18_Exp17_01.mzML	11217.921669	11224.904069	8	4294.18	4355.8	61.6269	4294.18	7.59282e+09	1.41281e+09	8	19	11	0.861862	0.99337
159	20160406_L_VC_ColF18_Exp17_01.mzML	14354.632676	14363.557748	10	3312.37	3420.1	107.724	3420.1	7.62751e+09	1.40425e+09	9	26	18	0.992627	0.993386
160	20160406_L_VC_ColF18_Exp17_01.mzML	8871.803725	8877.317581	7	2377.97	2458.74	80.7701	2377.97	4.47557e+09	1.3764e+09	7	16	10	0.868138	0.980715
161	20160406_L_VC_ColF18_Exp17_01.mzML	8921.789979	8927.333604	6	3001.97	3077.01	75.0468	3026.45	2.62468e+09	1.37314e+09	6	16	9	0.962605	0.982259
162	20160406_L_VC_ColF18_Exp17_01.mzML	17044.751678	17055.372068	7	4154.97	4171	16.0263	4162.22	6.15796e+09	1.35721e+09	12	28	17	0.995474	0.990981
163	20160406_L_VC_ColF18_Exp17_01.mzML	13533.426760	13541.867847	14	3444.64	3607.89	163.249	3465.29	8.23835e+09	1.34994e+09	10	24	15	0.964143	0.98671
164	20160406_L_VC_ColF18_Exp17_01.mzML	19876.669355	19889.038359	3	4373.73	4422.81	49.0772	4381.8	2.41551e+09	1.34897e+09	13	34	19	0.971808	0.882858
165	20160406_L_VC_ColF18_Exp17_01.mzML	17502.464777	17513.444547	2	4430.58	4451.8	21.2188	4430.58	2.22292e+09	1.33846e+09	12	27	15	0.964274	0.940581
166	20160406_L_VC_ColF18_Exp17_01.mzML	7702.876058	7707.689157	13	2763.64	2828.34	64.7089	2771.26	7.58754e+09	1.3262e+09	5	13	9	0.949237	0.988521
167	20160406_L_VC_ColF18_Exp17_01.mzML	7296.974895	7301.543350	6	3659.36	3674.46	15.0978	3667.17	5.08718e+09	1.3232e+09	5	13	9	0.997275	0.963645
168	20160406_L_VC_ColF18_Exp17_01.mzML	16103.253491	16113.316356	8	4126.03	4144.62	18.5907	4135.68	5.82048e+09	1.32312e+09	10	29	18	0.995155	0.981901
169	20160406_L_VC_ColF18_Exp17_01.mzML	9568.228431	9574.246825	7	3086.55	3214.33	127.776	3086.55	4.61105e+09	1.31157e+09	7	17	11	0.931554	0.982547
170	20160406_L_VC_ColF18_Exp17_01.mzML	12217.803663	12225.466792	4	3244.37	3291.3	46.9242	3261.25	3.76181e+09	1.31016e+09	9	22	14	0.988704	0.99077
171	20160406_L_VC_ColF18_Exp17_01.mzML	9188.949591	9194.646265	3	3486.42	3577.63	91.2116	3532.49	2.57539e+09	1.30374e+09	10	16	7	0.804122	0.999404
172	20160406_L_VC_ColF18_Exp17_01.mzML	15865.974155	15875.904882	8	2832.71	2865.46	32.7482	2849.95	6.11615e+09	1.30225e+09	10	28	19	0.998643	0.99093
173	20160406_L_VC_ColF18_Exp17_01.mzML	10293.589520	10300.026217	2	2776.58	2832.71	56.1371	2832.71	2.41075e+09	1.3002e+09	8	18	9	0.950057	0.957255
174	20160406_L_VC_ColF18_Exp17_01.mzML	16088.228472	16098.279960	4	4294.18	4353.8	59.6251	4317.05	2.47828e+09	1.29294e+09	10	26	15	0.981416	0.952696
175	20160406_L_VC_ColF18_Exp17_01.mzML	11181.253383	11188.224384	4	2501.42	2577.97	76.5501	2501.42	2.91028e+09	1.29194e+09	8	20	10	0.821414	0.983979
176	20160406_L_VC_ColF18_Exp17_01.mzML	17486.298265	17497.266674	7	4430.58	4512.42	81.8363	4441.48	3.96011e+09	1.28793e+09	13	28	14	0.971017	0.961993
177	20160406_L_VC_ColF18_Exp17_01.mzML	10641.483421	10648.141083	6	2893.45	2904.49	11.0361	2898.3	3.43438e+09	1.28749e+09	7	19	13	0.995076	0.976815
178	20160406_L_VC_ColF18_Exp17_01.mzML	10320.665280	10327.124707	15	2812.69	2895.17	82.4861	2879.02	5.21813e+09	1.25423e+09	8	18	11	0.99829	0.997489
179	20160406_L_VC_ColF18_Exp17_01.mzML	9188.952031	9194.648705	4	3378.95	3401.43	22.4874	3386.23	4.30103e+09	1.24946e+09	10	16	7	0.79688	0.993881
180	20160406_L_VC_ColF18_Exp17_01.mzML	11442.210699	11449.334176	35	2461.69	2642.11	180.42	2473.09	1.51752e+10	1.23233e+09	7	20	14	0.99792	0.967531
181	20160406_L_VC_ColF18_Exp17_01.mzML	16024.542263	16034.564149	22	3167.77	3312.37	144.608	3295.38	1.11596e+10	1.22731e+09	11	29	18	0.996876	0.99142
182	20160406_L_VC_ColF18_Exp17_01.mzML	18149.266936	18160.625218	8	3124.79	3160.15	35.361	3151.94	6.93247e+09	1.21396e+09	12	33	21	0.995095	0.912328
183	20160406_L_VC_ColF18_Exp17_01.mzML	13643.435004	13651.957828	67	1747.95	2225.96	478.017	1769	1.73774e+10	1.19439e+09	9	24	15	0.996651	0.999214
184	20160406_L_VC_ColF18_Exp17_01.mzML	12860.866276	12868.920576	5	3605.39	3652.34	46.9442	3605.39	3.52285e+09	1.1889e+09	10	21	12	0.944088	0.950935
185	20160406_L_VC_ColF18_Exp17_01.mzML	15397.973804	15407.609843	91	6425.38	7665.19	1239.81	7622.14	2.37554e+10	1.18682e+09	9	28	20	0.994946	0.991804
186	20160406_L_VC_ColF18_Exp17_01.mzML	14356.653184	14365.578256	24	3331.34	3549.35	218.008	3422.43	1.91901e+10	1.18158e+09	9	26	18	0.977417	0.987245
187	20160406_L_VC_ColF18_Exp17_01.mzML	13472.087657	13480.492235	10	5980.5	6043.33	62.8279	5991.72	6.21408e+09	1.18078e+09	8	23	16	0.996861	0.997673
188	20160406_L_VC_ColF18_Exp17_01.mzML	14371.656132	14380.594612	11	3275.5	3307.9	32.393	3285.58	8.26874e+09	1.16504e+09	10	26	17	0.997943	0.943616
189	20160406_L_VC_ColF18_Exp17_01.mzML	4610.054839	4612.950172	18	4479.16	4698.67	219.515	4493.26	1.50021e+10	1.16325e+09	3	8	6	0.962076	0.997465
190	20160406_L_VC_ColF18_Exp17_01.mzML	12960.229644	12968.350102	18	3992.71	4106.24	113.525	4043.09	1.01474e+10	1.16113e+09	8	23	15	0.996429	0.994888
191	20160406_L_VC_ColF18_Exp17_01.mzML	7328.789798	7333.385530	4	3975.72	4027.23	51.5122	3975.72	3.8656e+09	1.15433e+09	5	11	7	0.969897	0.945642
192	20160406_L_VC_ColF18_Exp17_01.mzML	9201.946001	9207.658759	3	3350.54	3375.48	24.9384	3357.73	1.75594e+09	1.14279e+09	7	16	10	0.954374	0.986102
193	20160406_L_VC_ColF18_Exp17_01.mzML	9266.710145	9272.447848	8	5467.12	5562.84	95.7121	5480.33	4.73115e+09	1.13872e+09	6	15	9	0.943926	0.976257
194	20160406_L_VC_ColF18_Exp17_01.mzML	9212.927480	9218.640238	7	3577.63	3602.38	24.7524	3602.38	4.38684e+09	1.12672e+09	7	16	10	0.997493	0.995866
195	20160406_L_VC_ColF18_Exp17_01.mzML	8901.807019	8907.339192	16	2377.97	2473.09	95.1151	2446.69	7.46184e+09	1.11488e+09	7	16	10	0.994709	0.979966
196	20160406_L_VC_ColF18_Exp17_01.mzML	4435.410186	4438.203101	2	2361.51	2373.39	11.888	2361.51	2.07044e+09	1.11289e+09	4	8	5	0.961118	0.993678
197	20160406_L_VC_ColF18_Exp17_01.mzML	11195.219774	11202.190775	3	3566.24	3579.4	13.1608	3572.9	3.08058e+09	1.10329e+09	10	18	9	0.822945	0.986396
198	20160406_L_VC_ColF18_Exp17_01.mzML	8895.798757	8901.326110	4	2986.17	3016.98	30.8109	2986.17	3.78036e+09	1.07677e+09	8	16	8	0.803476	0.834495
199	20160406_L_VC_ColF18_Exp17_01.mzML	8890.617351	8896.144704	5	2890.71	2931.26	40.5472	2893.45	2.13617e+09	1.06999e+09	7	16	10	0.8979	0.934422
200	20160406_L_VC_ColF18_Exp17_01.mzML	16023.526828	16033.548713	15	3167.77	3331.34	163.578	3300.71	5.02666e+09	1.06372e+09	11	29	19	0.988971	0.987653
201	20160406_L_VC_ColF18_Exp17_01.mzML	12649.590888	12657.526314	4	4206.35	4253.7	47.3547	4253.7	4.06184e+09	1.0616e+09	8	18	10	0.804518	0.665644
202	20160406_L_VC_ColF18_Exp17_01.mzML	12219.724186	12227.387316	5	3244.37	3282.78	38.4112	3244.37	2.91825e+09	1.04023e+09	10	22	13	0.973202	0.984302
203	20160406_L_VC_ColF18_Exp17_01.mzML	29713.965470	29732.533483	3	3077.01	3110.46	33.4491	3077.01	2.52481e+09	1.03062e+09	30	54	21	0.88844	0.781381
204	20160406_L_VC_ColF18_Exp17_01.mzML	7865.918576	7870.837472	8	2192.24	2313.93	121.697	2307.55	2.00799e+09	1.02985e+09	6	14	9	0.897537	0.950642
205	20160406_L_VC_ColF18_Exp17_01.mzML	8004.772566	8009.771554	8	3328.47	3393.83	65.3597	3328.47	6.15472e+09	1.02632e+09	6	14	9	0.967793	0.998371
206	20160406_L_VC_ColF18_Exp17_01.mzML	13101.818939	13110.014535	7	5439.39	5460.85	21.4525	5448.29	4.33071e+09	1.02587e+09	9	22	14	0.997912	0.966753
207	20160406_L_VC_ColF18_Exp17_01.mzML	17485.282722	17496.251131	9	4444.24	4559.98	115.737	4446.74	4.55977e+09	1.02484e+09	12	30	17	0.986606	0.951202
208	20160406_L_VC_ColF18_Exp17_01.mzML	10296.666814	10303.103511	3	2761.68	2849.95	88.2709	2761.68	2.00045e+09	1.022e+09	13	18	6	0.785361	0.996668
209	20160406_L_VC_ColF18_Exp17_01.mzML	8893.753141	8899.280494	2	3023.56	3054.6	31.0371	3023.56	1.27613e+09	1.01549e+09	7	16	9	0.909054	0.87793
210	20160406_L_VC_ColF18_Exp17_01.mzML	7306.932644	7311.512473	30	3677.49	3806.59	129.101	3723.35	2.36728e+10	1.00555e+09	5	13	9	0.997352	0.974577
211	20160406_L_VC_ColF18_Exp17_01.mzML	28456.051336	28473.867737	20	5436.22	5546.08	109.865	5442.38	1.20087e+10	9.97477e+08	19	49	31	0.995113	0.964841
212	20160406_L_VC_ColF18_Exp17_01.mzML	26207.454079	26223.849610	2	4183.17	4198.32	15.153	4183.17	1.50415e+09	9.82146e+08	24	44	18	0.946525	0.89793
213	20160406_L_VC_ColF18_Exp17_01.mzML	10100.329206	10106.663586	4	4284.74	4326.01	41.2623	4317.05	2.47236e+09	9.73521e+08	7	16	9	0.923279	0.991523
214	20160406_L_VC_ColF18_Exp17_01.mzML	5834.761822	5838.381657	2	4439.43	4476.03	36.6047	4439.43	1.24728e+09	9.71461e+08	4	8	5	0.907574	0.978367
215	20160406_L_VC_ColF18_Exp17_01.mzML	15529.001100	15538.725277	8	4971.03	5042.88	71.8549	4988.9	3.01023e+09	9.71058e+08	12	23	12	0.993497	0.985816
216	20160406_L_VC_ColF18_Exp17_01.mzML	10295.668201	10302.104898	2	2832.71	2854.31	21.6005	2832.71	1.375e+09	9.68608e+08	12	18	7	0.81563	0.996314
217	20160406_L_VC_ColF18_Exp17_01.mzML	8999.567689	9005.150238	3	3270.4	3288.64	18.2364	3275.5	1.86425e+09	9.62898e+08	7	15	9	0.957617	0.993125
218	20160406_L_VC_ColF18_Exp17_01.mzML	11231.910565	11238.904361	5	4152.25	4166.8	14.5534	4154.97	2.88789e+09	9.60024e+08	8	20	11	0.995088	0.918424
219	20160406_L_VC_ColF18_Exp17_01.mzML	12644.606489	12652.541915	14	4305.2	4362.07	56.8671	4313.46	9.97896e+09	9.58e+08	8	21	14	0.993176	0.967072
220	20160406_L_VC_ColF18_Exp17_01.mzML	14866.007896	14875.335614	2	5026.25	5075.69	49.4421	5026.25	1.45532e+09	9.56971e+08	13	21	8	0.800625	0.991268
221	20160406_L_VC_ColF18_Exp17_01.mzML	11218.909085	11225.891485	3	4274.04	4284.74	10.7006	4281.76	2.44307e+09	9.49749e+08	9	20	12	0.824536	0.989873
222	20160406_L_VC_ColF18_Exp17_01.mzML	13725.301196	13733.874429	2	3207.76	3249.5	41.7418	3207.76	1.6751e+09	9.39303e+08	17	24	8	0.763533	0.959835
223	20160406_L_VC_ColF18_Exp17_01.mzML	10594.421926	10601.028671	6	4709.54	4757.28	47.7423	4709.54	3.01886e+09	9.29458e+08	7	18	12	0.942753	0.9682
224	20160406_L_VC_ColF18_Exp17_01.mzML	13003.616225	13011.759462	2	4093.27	4123.03	29.7597	4093.27	1.5114e+09	9.25227e+08	8	20	12	0.969577	0.900991
225	20160406_L_VC_ColF18_Exp17_01.mzML	11290.189537	11297.222765	7	3566.24	3588.32	22.0753	3579.4	3.87579e+09	9.24997e+08	7	19	13	0.997112	0.992719
226	20160406_L_VC_ColF18_Exp17_01.mzML	8900.816882	8906.349056	21	2361.51	2464.78	103.27	2453.46	5.96351e+09	9.20917e+08	7	16	10	0.991017	0.98252
227	20160406_L_VC_ColF18_Exp17_01.mzML	9547.279417	9553.286334	8	2295.75	2317.77	22.0168	2309.85	4.42339e+09	9.2079e+08	7	17	11	0.998561	0.982938
228	20160406_L_VC_ColF18_Exp17_01.mzML	15436.525719	15446.186367	4	5172.63	5227.26	54.6266	5200.56	2.12822e+09	9.18957e+08	10	26	16	0.978657	0.983263
229	20160406_L_VC_ColF18_Exp17_01.mzML	12959.222014	12967.326496	9	3996.93	4063.53	66.5926	4030.83	4.55681e+09	9.14802e+08	10	23	14	0.989369	0.981432
230	20160406_L_VC_ColF18_Exp17_01.mzML	28457.076204	28474.892605	14	5442.38	5552.61	110.228	5454.03	5.98894e+09	9.03197e+08	17	50	33	0.991997	0.966815
231	20160406_L_VC_ColF18_Exp17_01.mzML	7296.980338	7301.548793	5	3839.85	3860.9	21.0433	3850.88	2.48848e+09	8.98432e+08	5	12	8	0.99443	0.978653
232	20160406_L_VC_ColF18_Exp17_01.mzML	12212.502854	12220.165983	57	7198.3	7549.86	351.559	7221.07	9.33919e+09	8.93592e+08	8	21	14	0.998193	0.976617
233	20160406_L_VC_ColF18_Exp17_01.mzML	15404.972595	15414.619933	2	4706.9	4749.61	42.7063	4749.61	1.77123e+09	8.88727e+08	12	26	14	0.785345	0.887579
234	20160406_L_VC_ColF18_Exp17_01.mzML	15402.966554	15412.613893	8	4858.11	4963.65	105.535	4875.89	5.13096e+09	8.85224e+08	13	25	13	0.862882	0.991611
235	20160406_L_VC_ColF18_Exp17_01.mzML	10307.253262	10313.701326	5	4171	4192.58	21.5891	4186.47	2.71012e+09	8.84715e+08	7	16	9	0.987912	0.997864
236	20160406_L_VC_ColF18_Exp17_01.mzML	6422.599578	6426.575087	72	2198.89	2657.7	458.811	2295.75	5.05357e+09	8.82504e+08	5	11	7	0.997702	0.993959
237	20160406_L_VC_ColF18_Exp17_01.mzML	10610.101174	10616.733316	10	4953.99	4982.37	28.3788	4963.65	5.92876e+09	8.75975e+08	7	18	12	0.998458	0.982499
238	20160406_L_VC_ColF18_Exp17_01.mzML	8885.813734	8891.341087	34	2213.12	2455.92	242.801	2217.46	6.97178e+09	8.73952e+08	7	16	10	0.998251	0.987003
239	20160406_L_VC_ColF18_Exp17_01.mzML	14876.964306	14886.292025	12	4977.5	5044.94	67.4444	5019.65	4.56687e+09	8.73469e+08	10	25	14	0.998636	0.994039
240	20160406_L_VC_ColF18_Exp17_01.mzML	12961.218884	12969.339342	13	4004.92	4077.72	72.8048	4020.81	6.20776e+09	8.61098e+08	11	23	13	0.959294	0.994314
241	20160406_L_VC_ColF18_Exp17_01.mzML	8902.814744	8908.346917	7	2361.51	2461.69	100.179	2446.69	2.03537e+09	8.60396e+08	7	16	10	0.955995	0.978863
242	20160406_L_VC_ColF18_Exp17_01.mzML	10294.614782	10301.051479	2	2835.18	2872.73	37.55	2835.18	1.40041e+09	8.53533e+08	11	18	8	0.889515	0.96715
243	20160406_L_VC_ColF18_Exp17_01.mzML	13644.414906	13652.937729	17	1762.16	2024.7	262.534	1769	6.83294e+09	8.51571e+08	10	24	14	0.962611	0.983536
244	20160406_L_VC_ColF18_Exp17_01.mzML	15530.009692	15539.733870	12	4977.5	5051.87	74.3669	4985.32	5.83972e+09	8.50132e+08	11	25	15	0.99817	0.989955
245	20160406_L_VC_ColF18_Exp17_01.mzML	10310.622186	10317.070250	3	2629.81	2654.27	24.4637	2654.27	2.10992e+09	8.4886e+08	10	18	9	0.882535	0.981822
246	20160406_L_VC_ColF18_Exp17_01.mzML	9113.728266	9119.374816	4	4433.38	4448.93	15.5476	4439.43	2.07883e+09	8.34451e+08	6	14	9	0.994863	0.925051
247	20160406_L_VC_ColF18_Exp17_01.mzML	15403.972718	15413.620057	4	4833.6	4894.05	60.4498	4840.54	2.56904e+09	8.32754e+08	14	28	10	0.786485	0.986019
248	20160406_L_VC_ColF18_Exp17_01.mzML	8939.783781	8945.327405	16	2990.41	3058.35	67.9339	3045.56	6.2152e+09	8.3198e+08	7	16	10	0.998	0.977973
249	20160406_L_VC_ColF18_Exp17_01.mzML	14715.990965	14725.227085	11	4027.23	4126.03	98.8002	4120.1	6.4397e+09	8.0999e+08	11	26	16	0.96263	0.873079
250	20160406_L_VC_ColF18_Exp17_01.mzML	6867.660207	6871.991057	6	2875.92	2890.71	14.7846	2884.79	2.85206e+09	8.03696e+08	5	12	8	0.996111	0.98361
251	20160406_L_VC_ColF18_Exp17_01.mzML	14357.641684	14366.566756	3	3432.43	3513.76	81.328	3432.43	1.68957e+09	7.99533e+08	12	26	15	0.919695	0.9473
252	20160406_L_VC_ColF18_Exp17_01.mzML	16025.514672	16035.536558	3	3288.64	3318.23	29.592	3288.64	1.28359e+09	7.90986e+08	12	29	17	0.971797	0.872483
253	20160406_L_VC_ColF18_Exp17_01.mzML	10745.617243	10752.327655	2	5314.11	5348.41	34.2946	5314.11	9.23441e+08	7.90767e+08	9	15	7	0.888604	0.989768
254	20160406_L_VC_ColF18_Exp17_01.mzML	12788.903597	12796.916941	4	3667.17	3683.76	16.5914	3672.13	1.74033e+09	7.80006e+08	9	21	13	0.984771	0.973366
255	20160406_L_VC_ColF18_Exp17_01.mzML	15399.988385	15409.624424	24	7351.91	7672	320.089	7615.71	5.4966e+09	7.71189e+08	12	27	16	0.965259	0.978942
256	20160406_L_VC_ColF18_Exp17_01.mzML	9556.177352	9562.184269	4	4156.39	4217.13	60.7397	4198.32	1.59203e+09	7.69567e+08	9	15	7	0.98644	0.999029
257	20160406_L_VC_ColF18_Exp17_01.mzML	9257.933694	9263.669141	62	4454.42	4711.01	256.597	4468.44	3.04336e+10	7.63489e+08	6	16	11	0.998199	0.99007
258	20160406_L_VC_ColF18_Exp17_01.mzML	7307.880164	7312.459992	4	3711	3747.43	36.4319	3747.43	1.69447e+09	7.53278e+08	5	9	5	0.954446	0.998912
259	20160406_L_VC_ColF18_Exp17_01.mzML	4593.032759	4595.916725	4	3404.67	3474.03	69.3593	3474.03	2.34011e+09	7.4945e+08	4	8	5	0.932378	0.998085
260	20160406_L_VC_ColF18_Exp17_01.mzML	9859.192821	9865.369605	15	6393.13	6451.12	57.9881	6404.01	6.3757e+09	7.44438e+08	6	15	10	0.99972	0.969413
261	20160406_L_VC_ColF18_Exp17_01.mzML	13531.435844	13539.876931	3	3407.64	3432.43	24.7936	3432.43	1.56032e+09	7.4249e+08	9	23	14	0.988492	0.99393
262	20160406_L_VC_ColF18_Exp17_01.mzML	10650.536962	10657.194624	2	3839.85	3860.9	21.0433	3839.85	9.96009e+08	7.40097e+08	11	17	7	0.779836	0.98478
263	20160406_L_VC_ColF18_Exp17_01.mzML	9213.960008	9219.672766	6	3572.9	3595.72	22.8233	3586.26	3.2265e+09	7.30621e+08	7	16	10	0.980072	0.990807
264	20160406_L_VC_ColF18_Exp17_01.mzML	13730.117018	13738.690252	2	5216.87	5248.43	31.5504	5216.87	1.15776e+09	7.30201e+08	10	17	7	0.891052	0.983198
265	20160406_L_VC_ColF18_Exp17_01.mzML	6889.587902	6893.932748	4	2900.52	2917.39	16.8692	2907.34	1.84952e+09	7.28254e+08	5	12	7	0.998359	0.993496
266	20160406_L_VC_ColF18_Exp17_01.mzML	13642.432192	13650.955015	85	1815.1	2263.94	448.843	1819.37	1.09314e+10	7.28231e+08	9	24	16	0.998962	0.997987
267	20160406_L_VC_ColF18_Exp17_01.mzML	10597.428893	10604.035638	2	4698.67	4711.01	12.3389	4698.67	1.16158e+09	7.26265e+08	9	16	7	0.915599	0.729764
268	20160406_L_VC_ColF18_Exp17_01.mzML	4592.520002	4595.403968	2	3461.64	3477.67	16.0343	3461.64	1.44544e+09	7.24621e+08	4	8	5	0.951516	0.99808
269	20160406_L_VC_ColF18_Exp17_01.mzML	8934.745952	8940.289576	8	5408.02	5433.3	25.2733	5418.94	3.48461e+09	7.24264e+08	6	14	9	0.998054	0.961689
270	20160406_L_VC_ColF18_Exp17_01.mzML	15558.019445	15567.745744	21	5321.29	5411.13	89.8378	5342.21	6.90213e+09	7.2049e+08	10	27	17	0.997494	0.988669
271	20160406_L_VC_ColF18_Exp17_01.mzML	15317.432884	15327.028226	106	4840.54	5285.3	444.756	4908.55	4.36177e+10	7.18642e+08	9	27	18	0.999461	0.991178
272	20160406_L_VC_ColF18_Exp17_01.mzML	13718.322599	13726.881701	14	2940.56	2994.27	53.7176	2945.45	4.44618e+09	7.18287e+08	9	24	14	0.997218	0.994564
273	20160406_L_VC_ColF18_Exp17_01.mzML	9256.926205	9262.661652	11	4601.9	4713.77	111.872	4611.4	4.23282e+09	7.13414e+08	6	15	10	0.987616	0.977689
274	20160406_L_VC_ColF18_Exp17_01.mzML	17569.340667	17580.349967	57	6412.47	6829.48	417.01	6433.16	1.23139e+10	7.05297e+08	11	32	21	0.999299	0.979429
275	20160406_L_VC_ColF18_Exp17_01.mzML	28455.030467	28472.846868	12	5433.3	5515.26	81.9641	5457.44	6.02937e+09	6.95892e+08	19	51	31	0.985877	0.947312
276	20160406_L_VC_ColF18_Exp17_01.mzML	15397.999142	15407.635181	20	5328.05	5617.75	289.693	5519.05	1.05959e+10	6.93031e+08	10	27	17	0.994457	0.988078
277	20160406_L_VC_ColF18_Exp17_01.mzML	15400.991865	15410.639203	4	7598.79	7638.03	39.2416	7601.59	1.61621e+09	6.91964e+08	11	24	13	0.913282	0.914146
278	20160406_L_VC_ColF18_Exp17_01.mzML	9567.125987	9573.144381	54	3872.75	4103.78	231.028	3930.28	2.21298e+10	6.84264e+08	6	17	12	0.996025	0.988046
279	20160406_L_VC_ColF18_Exp17_01.mzML	10094.403375	10100.721789	4	4394.63	4405.18	10.5589	4396.42	2.32847e+09	6.65488e+08	9	16	8	0.996104	0.99636
280	20160406_L_VC_ColF18_Exp17_01.mzML	13564.422871	13572.891137	9	3457.68	3540.31	82.6307	3528.22	3.49711e+09	6.61057e+08	11	24	14	0.993899	0.993542
281	20160406_L_VC_ColF18_Exp17_01.mzML	8935.736437	8941.280061	5	5404.49	5427.92	23.4256	5417.42	1.6067e+09	6.56137e+08	6	14	9	0.97437	0.96647
282	20160406_L_VC_ColF18_Exp17_01.mzML	13717.329318	13725.888420	6	2945.45	2986.17	40.7173	2945.45	1.92703e+09	6.55092e+08	12	22	11	0.995078	0.99187
283	20160406_L_VC_ColF18_Exp17_01.mzML	15397.970873	15407.606912	36	5680.9	6149.87	468.974	5988.01	1.81456e+10	6.42675e+08	9	28	20	0.99341	0.991685
284	20160406_L_VC_ColF18_Exp17_01.mzML	9558.198424	9564.205340	4	4089.92	4168.92	79.0014	4128.52	1.5464e+09	6.41997e+08	9	16	8	0.963826	0.979787
285	20160406_L_VC_ColF18_Exp17_01.mzML	11444.218947	11451.342424	14	2468.71	2616.61	147.904	2468.71	3.46527e+09	6.40278e+08	9	20	11	0.879314	0.989888
286	20160406_L_VC_ColF18_Exp17_01.mzML	13474.072854	13482.477433	2	5991.72	6027.9	36.1845	5991.72	7.09394e+08	6.36705e+08	10	24	12	0.937366	0.916016
287	20160406_L_VC_ColF18_Exp17_01.mzML	8849.800245	8855.302643	7	2893.45	2907.34	13.8866	2898.3	2.17094e+09	6.36403e+08	7	16	10	0.992902	0.981217
288	20160406_L_VC_ColF18_Exp17_01.mzML	28458.068778	28475.885179	9	5436.22	5519.05	82.8304	5445.74	3.8839e+09	6.34044e+08	19	48	24	0.978615	0.932943
289	20160406_L_VC_ColF18_Exp17_01.mzML	9548.269043	9554.275959	3	2304.44	2331.56	27.1255	2307.55	1.2235e+09	6.33804e+08	7	16	10	0.956677	0.990629
290	20160406_L_VC_ColF18_Exp17_01.mzML	13687.269754	13695.815367	12	3492.95	3542.83	49.8834	3502.07	4.44435e+09	6.32387e+08	8	24	16	0.997289	0.885133
291	20160406_L_VC_ColF18_Exp17_01.mzML	15531.001669	15540.725847	3	4977.5	4994.71	17.2128	4988.9	1.3715e+09	6.32203e+08	14	26	11	0.949083	0.985813
292	20160406_L_VC_ColF18_Exp17_01.mzML	10394.544816	10401.033745	7	2257.98	2280.13	22.1528	2266.88	2.86829e+09	6.30866e+08	8	18	11	0.996089	0.982719
293	20160406_L_VC_ColF18_Exp17_01.mzML	10746.590170	10753.300583	3	5285.3	5302.13	16.8324	5287.6	1.71048e+09	6.29697e+08	9	15	7	0.823546	0.990204
294	20160406_L_VC_ColF18_Exp17_01.mzML	15306.463701	15316.059042	11	5172.63	5206.74	34.1071	5180.93	4.19059e+09	6.26105e+08	9	27	19	0.983345	0.98038
295	20160406_L_VC_ColF18_Exp17_01.mzML	13259.038521	13267.313720	9	5261.93	5287.6	25.6668	5275.73	3.26861e+09	6.25901e+08	8	22	14	0.995957	0.987854
296	20160406_L_VC_ColF18_Exp17_01.mzML	7284.956111	7289.524566	18	3321.91	3382.68	60.7739	3337.41	4.82067e+09	6.24546e+08	6	12	7	0.994891	0.981051
297	20160406_L_VC_ColF18_Exp17_01.mzML	24946.959300	24962.526603	5	5523.05	5549.22	26.17	5523.05	2.68245e+09	6.21348e+08	17	45	23	0.983103	0.945741
298	20160406_L_VC_ColF18_Exp17_01.mzML	15557.023343	15566.749642	7	5345.33	5404.49	59.1614	5345.33	2.4692e+09	6.19827e+08	13	24	12	0.993807	0.987385
299	20160406_L_VC_ColF18_Exp17_01.mzML	11443.226563	11450.350040	20	2458.74	2613.67	154.922	2464.78	6.01933e+09	6.15695e+08	9	20	12	0.960634	0.988636
